AT,V,AP,RH,PE
3.166740070447672,4.21582445975981,6.926704601140548,4.443356889825488,6.08433994705818
3.501344330267094,4.236133434493478,6.9135981759653955,3.657646751682838,6.065272474252702
3.2319894640135836,3.9152178963246653,6.912205362655748,4.127779338308338,6.091762268423346
2.4807312783775197,3.718923575462313,6.918734783025145,4.3815265096322,6.170091788313665
3.0411835364579085,4.144720769547168,6.928479050522113,4.349115971216622,6.112730399599464
3.318540147981146,4.286753954166449,6.918022391337915,4.395682961121367,6.070576052116096
2.0399207835175526,3.798854307322508,6.92867492923464,4.256321678298823,6.18119608207695
3.407179453339703,4.282620578207235,6.920325936155989,4.102478062118823,6.097512326545944
3.2939832973550063,4.098834467494953,6.919585030735714,4.268577942166303,6.098501157334205
2.0681277817795625,3.6980869348648495,6.928126372121969,4.276943858220729,6.192771403813017
3.0430928449138284,4.096675177560383,6.924661559048496,4.2708157053378795,6.111600368347962
2.7606426512213806,3.7032753343976688,6.920296310476448,4.312676556539088,6.149151822943575
3.24376354037598,4.195395806291828,6.919120450060833,3.7300213974451113,6.103073003669565
3.0291670496402285,4.158257887965753,6.928939304649267,4.421968241766829,6.119373915730013
3.363495514478144,4.306898911982042,6.910072591937297,4.464527856185625,6.069790397209245
2.626116818339524,3.7954891891721947,6.930866153479229,4.44640889360315,6.157847252600428
3.339321977944068,4.3688147407016515,6.91818074446572,4.376134308969044,6.073942748096928
3.2007118542405295,4.191471272952824,6.92483852583819,4.214347354616797,6.103542450513332
2.017566137961748,3.59922823216129,6.933783584503264,4.373490303651595,6.188387318779109
3.219275744889528,4.1675950239616935,6.922831066075856,4.179145163914566,6.098298976021809
3.138533072185662,4.1121844803504315,6.926262950537876,4.2798554720627555,6.117127565103639
2.7087166456453704,3.7839623353606284,6.915842489164756,4.258304120182863,6.153221936707843
2.740840023925201,3.7556030861568446,6.93238935327381,4.44758026541332,6.142531906957312
2.4060438013622756,3.641263600172273,6.921648322169561,4.298509146938508,6.16259875826136
3.3221541743217022,4.198854716425088,6.92304775080043,3.9704805749997147,6.094652704904151
3.415757532993485,4.179451348852659,6.920079028670969,4.139636551413807,6.094291856907453
3.250374491927572,3.936325297951111,6.925221846480769,4.160912273160772,6.119329918105878
3.416085994155906,4.238011912034514,6.916675376356696,4.137244396537321,6.07295236395425
3.2335673736111907,4.236133434493478,6.913956014623741,4.098834467494953,6.089543617267617
2.7644305345383176,3.778948651202804,6.926518150233022,4.331522502500114,6.137791846803555
3.331489969237335,4.275832438267478,6.916705109501722,4.23642266081509,6.077022785469567
3.2965773325320527,4.103799720992856,6.919841940117284,4.355810987855469,6.10367653771491
3.109060958860994,3.8192496052757914,6.914432933735378,4.3052805704285655,6.100520725384422
2.7093826463359885,3.7560707036542595,6.919940733845938,3.9043939782636548,6.146050846325049
2.9590682891823996,4.11251186617755,6.91841822715039,4.463491407656154,6.117943001131589
3.027230940613362,3.8199077165203406,6.9244943949864135,3.8828001467512427,6.149600133779925
2.9841656371825254,3.702289141023854,6.918091673916837,4.164336934042136,6.13031302892679
3.0076608444192647,4.083115080270552,6.922299004422978,4.459797532972339,6.109825193692828
3.259249719006474,4.124550404279167,6.9262727671151305,4.09817056705563,6.09262123906772
2.991724252156452,3.86974161317154,6.918586409935795,4.369194655858504,6.119549886871201
2.380471631651117,3.816612820623488,6.929702663464962,4.51688527112052,6.157656721972053
1.7867469274045107,3.780774718818192,6.922663595715256,4.497362233353786,6.182043583548792
3.157425862551978,4.211979438755315,6.923225003385828,4.159351723530711,6.118273393971678
3.1245651453969594,3.928289977892018,6.923638470609675,4.373616367313912,6.123106656159697
3.3181780259420632,4.29633257146352,6.916427565762021,4.341465022917759,6.0605474145451765
2.574137783515943,3.713572066704308,6.9272833587896825,4.44758026541332,6.137943013486706
2.601207105484161,3.709906821306012,6.921589148237633,4.114637265489863,6.169966317799071
3.044998514856909,4.054390246715068,6.929291696512662,4.323602714536165,6.126891017936961
3.099190981922221,3.8288587641673772,6.921234031094567,3.892840186011372,6.1150529213526
2.3683728335320486,3.6676558176623097,6.924159983007414,4.390366758948883,6.166488709232913
3.169685580677429,3.9152178963246653,6.91512803331155,4.357349646961441,6.088250909545669
2.5352828571130672,3.750444809772091,6.928479050522113,4.2110900227464905,6.171178540494855
3.1271990362962967,4.196600262926448,6.922614334388835,3.9733062338450447,6.099556329458823
2.214846178686039,3.696351468952637,6.927940186141234,4.458756167532555,6.182436084715841
3.2495989975110415,4.211979438755315,6.919239086923422,4.2358441244958005,6.081350953902505
1.9810014688665833,3.7140597526442347,6.940357987526149,4.397161522258152,6.178732185183694
3.136797713832594,4.184946706904381,6.915931760266272,4.340553386467307,6.091128870220928
2.644755350729896,3.8264651170664994,6.928998045250788,4.471181545984774,6.1591165299175
2.1736147116970854,3.7379076851812907,6.932447891572509,4.58700621536042,6.169610732491456
2.758109400974947,3.6928714753834737,6.924730383188098,4.4173937785111725,6.1556857768701505
3.1896529661912973,4.2937417198063095,6.919980248604706,4.516338972281476,6.07582867321892
2.9750192319564492,3.8205653949393112,6.912732870194916,4.46843366241462,6.132638535554941
3.0661907372025525,3.9594789465844413,6.916030941033219,4.54595082632812,6.100049857521423
3.2268439945173775,4.101485670373467,6.918388544898891,4.147885329150131,6.090540355298669
2.9657883971809187,3.8264651170664994,6.917675906423866,4.314951565884313,6.118361480296333
2.9841656371825254,4.088661779086602,6.919031463176452,4.480173695813406,6.121483528431717
2.884241897520628,3.916214210046614,6.92381561852865,4.268157803514369,6.129594724095235
2.7694588292308535,3.6965995771290743,6.917854113659551,4.334672938290411,6.139280921802201
3.49559805708364,4.249066507417651,6.9172104377528925,3.8854736701946093,6.091717038997073
1.9242486522741338,3.732178378509084,6.9309247810087795,4.45166929500233,6.177093129659433
3.0619880693310564,4.255328981627924,6.919723374757991,4.446291680920603,6.102133448323279
1.8748743759385615,3.697095608885277,6.918438014828603,4.566948973167894,6.201299936358453
3.1493113614822916,4.107589788972121,6.925418364187647,4.177152673409416,6.114146673708158
3.1726224403507386,4.280685807012206,6.916814123470483,4.3054155323020415,6.094179065199779
3.4075107437187473,4.200354866721424,6.922496097303635,3.9415818076696905,6.09917479996982
2.0681277817795625,3.6503984672956546,6.919733255741544,4.41968362585098,6.179768175579484
3.2355362657613083,4.203796695783181,6.919930854912271,4.190260619051927,6.088205521019881
3.232778730037192,4.085808231199814,6.919713493676803,4.271653577192511,6.101663339406057
3.0363942552728806,3.6985822295753215,6.922377846236775,4.097007679641584,6.141435073684277
3.1463051320333655,4.124550404279167,6.926645725662167,4.3130784050476105,6.09805181000363
2.703372611551099,3.781002742989742,6.940580585046558,4.2781927309286685,6.152477342955685
2.3135250330323798,3.7290612437467683,6.929203610188006,4.476313563863087,6.168815437248516
3.471345141564237,4.3688147407016515,6.9235203545605195,4.199004832765533,6.069767280365156
2.354228326145884,3.6732580732109796,6.929017624684551,4.3954363215838,6.171763225929875
2.190535589185423,3.6046822953131805,6.925634489069374,4.162314688661368,6.17665697899362
1.8578592709325787,3.8473778119346145,6.917180719629292,4.590158065867588,6.17478560423502
2.696652156149841,3.816612820623488,6.930005887916956,4.244917420701475,6.1390221114655965
2.7013612129514133,3.7184382563554808,6.921786381061758,4.509870006133767,6.142402930172954
3.1629401925378975,4.098834467494953,6.921243897162692,4.4373430753445895,6.103005921840889
2.9816333491744893,4.112020747235043,6.92442555460265,4.27039650600246,6.121066354013828
3.3971893602646164,4.313212318673522,6.923874660862021,3.8862948568554145,6.072883230769142
2.519308076505333,3.7240052560893107,6.933910236458988,4.341855469984605,6.196484860162502
1.9487632180377197,3.746676552840153,6.929712446334179,4.496582245571192,6.197604350606006
2.4731713935695794,3.825375198702474,6.92279166380825,4.492673154760945,6.169338728974656
2.7006898466959175,3.7999735016195233,6.923746731400183,4.18950321539533,6.156724715973642
3.0145540277945786,4.023564380161053,6.925673779484482,4.2691378525952635,6.120517175022596
2.2762411176544437,3.6189933266497696,6.92380577780083,4.142658422500651,6.085933464059013
2.8338014064077703,3.9247417778359206,6.934737950312024,4.366278277705742,6.128614385255216
3.0763901765714454,4.242908235180575,6.919881458779978,4.45213554981903,6.103296577270926
2.791165107812717,3.7556030861568446,6.931051795532572,4.2844138058068815,6.147591843569405
2.703372611551099,3.8264651170664994,6.930641382768838,4.465103197090973,6.156109964027881
2.7669478423496954,3.8691155044168695,6.928136170423922,4.596129441335942,6.1371437306384555
2.1090003439213802,3.7417090677584683,6.928880560597086,4.401338945706255,6.189823481599561
2.8183982582710754,3.6373229671995344,6.916387910367394,4.551769409260976,6.142854276158801
2.4087452888224363,3.8004208288468435,6.920009883649136,4.59127408079598,6.161312801363968
3.084200921541599,4.097838451476356,6.921559559958534,4.343415735546226,6.0990625577060005
3.190064743014081,4.157475843662191,6.9220032922473385,4.237723145067448,6.099444130012969
2.7466296830696852,3.603049197508743,6.92381561852865,4.009694032601592,6.153413314093999
3.4326960487215263,4.231639696410273,6.9167150203536085,3.807772984054347,6.073344028418011
3.2816628129669656,4.091340053201802,6.918715001218472,4.267036570040212,6.098388839429489
3.3884498088396526,4.391234115424795,6.916833942915341,4.195546442731068,6.080207756942371
3.20761263258949,4.211831257677767,6.912354685477033,4.314149212270796,6.081350953902505
3.0860299115347716,4.267176792994939,6.919901217525693,4.507336825639328,6.094697801749634
2.551006451492524,3.7417090677584683,6.9280479822498995,4.038479429380705,6.166698546400042
1.3862943611198906,3.7047528032702264,6.919683849847411,4.396176057778301,6.186620061882023
3.4242626545931514,4.222004585374694,6.916030941033219,4.2130160919396,6.0845905250974655
3.106826321059578,4.073461351305676,6.925948769174101,4.3054155323020415,6.11714961266022
3.339321977944068,4.370080563655481,6.918843575967558,4.513054897080286,6.067383378665666
3.16758253048065,4.275832438267478,6.916744752319935,4.418238016636454,6.0888407729867025
2.4475508632442313,3.750444809772091,6.928459460540428,4.381401439279963,6.174473367682073
3.1540172525197043,4.1734637666747,6.921421469745952,4.545844719903276,6.099264584710964
2.4069451083182885,3.747148362237912,6.932730778385529,4.465218225560646,6.163904104047486
3.326832966373293,4.2174467593560845,6.915505170842197,4.254193263163997,6.0850914928866064
2.7093826463359885,3.716008121502189,6.924179657396279,4.424127810692517,6.149151822943575
3.1219242987917504,3.880532338336775,6.916278849923014,4.359269647551265,6.104927152018783
2.288486168614544,3.7191661467188086,6.926154961827501,4.516011049668273,6.171804976096882
3.5298837226234783,4.238589195929894,6.918991910908125,3.7679216614538893,6.091603956480641
2.5726122302071057,3.823628854665551,6.9276559406884735,4.341855469984605,6.140121593095365
1.9080599249242156,3.8473778119346145,6.920118537965536,4.57409223041723,6.180016653652572
2.3561258599220753,3.7480913137457823,6.92369752340289,4.465218225560646,6.179498921308624
1.9300710850255671,3.70080802497921,6.913846688618454,4.108083088332614,6.186023421566415
2.9391619220655967,4.229894749042985,6.913041283411374,4.506343831681196,6.110868490605405
3.0717669598299886,3.9150185144079446,6.929927645247277,4.04567939024082,6.120011663841133
3.3098128198603027,4.2609883062968255,6.917131187460615,4.468777561082536,6.071314928595715
3.3541057741283047,4.278608675475393,6.920276559535809,3.9852734671677386,6.076999835214245
3.4008639927609177,4.01096295328305,6.921451062111124,3.758871825933971,6.094923255476212
2.929592471049446,3.949318790171843,6.92069124739041,4.4607222816222185,6.125558281588681
3.379633203746315,4.114637265489863,6.918744673781738,3.9895394478559743,6.091490861175107
3.177220149599368,4.260423812914633,6.914283920944837,4.443827035579329,6.083337006535095
3.188416617383492,4.280685807012206,6.916764573139725,4.281653660527095,6.094043698355424
3.3724549127965013,4.2801323269925415,6.9092641400784895,4.40720693320418,6.0690735264349644
2.468946630209271,3.8205653949393112,6.929135093237376,4.491889499529125,6.163020023749096
3.164630810015805,3.947003974323392,6.917537278836754,4.26689632742025,6.106332226127837
2.322387720290225,3.714303506454095,6.925644311817877,4.53753353727228,6.17665697899362
3.0689827352935835,4.073461351305676,6.925624666224383,4.409033640160408,6.119505896988866
3.3645333972905638,4.238444906195857,6.923648312984049,3.9520126536443043,6.082857975537192
3.264231526588998,3.8714093225428488,6.923618785570304,4.174387269895637,6.11730393194713
3.277899165317662,4.222004585374694,6.916050776006244,4.4557416724961625,6.089090225892422
2.5718485799218085,3.6699514442284173,6.922259581184945,4.4101280647847565,6.153349525701339
3.4518904959776733,4.290185431008302,6.913478867951732,4.0905038628361625,6.06425021683363
3.209229447816395,4.135166556742356,6.917854113659551,4.241614480957137,6.091671807525008
2.9831534913471307,3.8264651170664994,6.916705109501722,4.340683671139499,6.117590461742679
2.6275629501895237,3.7328963395307104,6.9353218066999425,4.260706099437326,6.166656582488999
3.044998514856909,4.2431955089544555,6.921007084657885,4.255470855785784,6.121395716700013
2.3664984187376987,3.757005283161537,6.941373790605762,4.306629370201435,6.171011424704114
3.3297013799570854,4.333755086000182,6.918883134103188,4.145037676537619,6.075575889726634
2.6939512767227085,3.830379016387636,6.933442518718113,4.446877606993498,6.153902223304797
3.170525563927154,4.261834449345476,6.91338937759923,4.310396359722554,6.08294923723016
3.076851324838783,3.947003974323392,6.917418439893093,4.532061714167453,6.10608703794468
3.130700133964475,4.327834405590455,6.9190413509991044,4.39925241533895,6.0994216886130745
3.3123661679555396,4.250350662548819,6.910282083920007,4.506895616719751,6.060290738037835
3.3734835430946397,4.363608049149864,6.920661632531647,4.327042326341122,6.067383378665666
2.309560706730471,3.7297814454343623,6.92304775080043,4.268157803514369,6.18517928773138
3.2726061472891685,4.275832438267478,6.916586171616892,4.312006449967072,6.103251866549288
2.501435951739211,3.746676552840153,6.930152576424176,4.141387168555412,6.169338728974656
2.7376090033437546,3.984343667007772,6.932418622851501,4.168059600044382,6.133072610439673
3.3958497753355603,4.114637265489863,6.918398439080617,4.0943445622221,6.084089306213804
2.9512577834521614,3.9197927426925068,6.929800487850702,4.425086124134329,6.1302042280214595
3.0851158346886765,4.063713518668578,6.915227293820838,4.356708826689592,6.1024467315338615
2.851861903134289,3.7873664008285903,6.923352999605192,4.268717949166882,6.1450007524701835
3.2714682749873716,4.303929948937459,6.91636808208036,4.443709519861466,6.080596590560792
3.4534735262275262,4.246206911531347,6.919861699643846,3.979681653901961,6.0888180923638915
3.4262151446374434,4.311604170377336,6.916784393566657,4.4526015873434845,6.071914864005283
2.8701690505786455,3.7873664008285903,6.927587317610505,4.429387206033719,6.131226489483141
2.87751164216656,3.767690634538226,6.91624910410106,4.306629370201435,6.145300891822849
3.339321977944068,4.192378302493466,6.920148168912099,3.874113432354926,6.082196079065586
2.9079933592459843,3.7534960971999087,6.921884982887944,4.235120483100881,6.1393240503468345
3.2880286835565173,4.193737306100135,6.9219145615400475,4.031582240485785,6.089135574281428
2.9997242948235283,4.087487774758888,6.92207229957693,4.246779485265856,6.113792793183375
1.7647307968401358,3.676300671907076,6.920632016795817,4.414251781968619,6.198946086932524
3.298795448044074,3.903990833730882,6.912354685477033,4.074141854904581,6.085887970223419
2.9156062290747062,4.144720769547168,6.928498640120036,4.442533602510535,6.113814914385443
2.8570447537800976,3.87618855241893,6.9243665447873335,4.497362233353786,6.128919482561829
2.432735777459091,3.718923575462313,6.913687647635245,4.528828952731369,6.168543217293113
2.648300196696436,3.7316994512968646,6.924661559048496,4.405132623388357,6.160151912626133
2.6858045921548905,3.749033376933683,6.926096053978995,4.167285186623816,6.141972887377069
2.0906287310704004,3.787139823281456,6.926488707437917,4.5365700944958345,6.186290925040411
2.444084655267745,3.749033376933683,6.926577033222725,4.248352374701448,6.154433375386121
3.102791345847399,4.124550404279167,6.926998926548841,4.379899373657707,6.1027375495174105
1.9154509415706047,3.8473778119346145,6.918922690674034,4.568609930676289,6.177881871449669
2.2428350885882717,3.7290612437467683,6.930836838425458,4.578620850754555,6.16812427260863
3.2495989975110415,4.2431955089544555,6.922604481832343,3.7999735016195233,6.1079801131974
3.201933104137889,4.2632430986839145,6.919634441512215,4.34795265434013,6.078719644395407
3.3700506526653187,4.309724722918476,6.92083930853006,4.15481230898919,6.075346031088684
1.7833912195575383,3.7628266990660193,6.913608117657373,4.405254760793088,6.187586275325884
3.226447090364519,3.86974161317154,6.922052583682961,3.9197927426925068,6.103229510438802
2.3869262414277967,3.713572066704308,6.92990808362327,4.533244446416503,6.179146710144033
3.410817625039146,4.2983732496766285,6.916110278564871,4.302036008977389,6.063157104494718
1.6174060820832772,3.596490004820589,6.926096053978995,4.481306198765705,6.190028479447801
2.1258479144939915,3.7428940424201746,6.925074432852604,4.577696208987336,6.187709554553491
2.449279472144849,3.769075996108213,6.93080752251229,4.553982149218658,6.165228760724117
3.332918540908861,4.2983732496766285,6.917913509014852,4.501253072568319,6.084043728401075
2.0014800002101243,3.7111300630487563,6.916467219584159,4.472210058731861,6.188325722827997
2.4388627112865935,3.7390971702745537,6.929917864483106,4.422928625994308,6.17891874268022
3.4534735262275262,4.2296036282257905,6.913707529141469,3.8807387153883797,6.0656439452822335
3.428488241898059,4.290185431008302,6.9130611777723185,4.227563406008323,6.059076465518002
3.489513462710723,4.344973570471171,6.9161201953137645,4.308918162853243,6.070021536263528
2.2353763433005955,3.7247291070076334,6.927783371055302,4.307572448748934,6.16497658041386
3.488902962081261,4.330601752681694,6.911996273239391,3.9950765605634317,6.068008834747768
1.791759469228055,3.7290612437467683,6.929565693245986,4.562680134367139,6.186764025192193
3.26804686887465,4.321878461837604,6.923421913861117,4.389002248410307,6.074172929480874
1.9600947840472698,3.697095608885277,6.919090788645883,4.567883601202075,6.199230466377869
2.1090003439213802,3.7417090677584683,6.928880560597086,4.401338945706255,6.189823481599561
2.444084655267745,3.7653774250866614,6.923530198097499,4.571303116476514,6.152796522454304
2.8130106367386967,3.7459684210980635,6.9104316941855455,4.468892167695463,6.14111224657691
2.4344901638739844,3.6299253112702656,6.930514316102652,4.449217884214205,6.1637357680484355
3.0946722214088944,3.807772984054347,6.9168438524904685,4.297557478047431,6.110580027998144
3.202339856228101,4.087991088249925,6.92639055852631,4.214790715297968,6.107223313090051
3.114847754444153,4.078384542643371,6.921559559958534,4.483793199821491,6.106866973583819
2.4570214462984645,3.727138166231027,6.930875924972851,4.368434681154414,6.180761717638362
2.7285062096695922,3.7324177561284198,6.932740531676045,4.349115971216622,6.141047668647471
3.392492941032009,4.267176792994939,6.916863671346128,3.849934813114724,6.070576052116096
3.4061849231731944,4.255328981627924,6.917388727950375,4.039184151044825,6.067360206111239
2.9882040071331994,3.8205653949393112,6.917765014011436,4.45143608604605,6.126257643449514
2.0706530356467567,3.740997408376043,6.935545527963636,4.4505027059759525,6.173911096090087
3.229617921400103,4.269277781231888,6.917666005090652,4.373364224095228,6.075897603082812
2.66374994220563,3.741471904233107,6.920000005398574,4.501142115564043,6.164514084610123
2.468099531471619,3.6958550678503617,6.919387363211845,4.426282725928419,6.173369350405594
3.1354942159291497,3.9569963710708773,6.9215299708039435,4.463491407656154,6.111866372960278
2.1598687907924505,3.753261713043204,6.924858186881799,4.356708826689592,6.186270350390436
1.7263316639055997,3.6747805297344347,6.924700887708279,4.305955197722586,6.189987483239944
2.6093342281630525,3.7067193722422673,6.9263414804578165,4.129389903964901,6.155240186614838
3.1982648709640764,3.9180050771056933,6.912095845080557,4.368941395125226,6.095283875746979
3.0363942552728806,3.9594789465844413,6.916080527728127,4.528721013824685,6.110247083097449
3.40982670836021,4.253340627045836,6.918457802115273,4.088326489896538,6.078375919097279
2.377692565480851,3.714303506454095,6.925919309609807,4.533781589900438,6.177093129659433
2.833213344056216,3.7846440760983158,6.9210366892880515,3.6938669956249752,6.146350670715868
2.983659692319722,4.052306550875202,6.928576994674435,4.473009282385752,6.116995269555192
3.035914063186823,4.1728476237100445,6.921845543324141,4.3815265096322,6.110602220383938
3.122364924487357,3.912422925449473,6.917448150953037,4.428433007488037,6.10358714824493
3.342154841028372,4.2983732496766285,6.917913509014852,4.510419849442281,6.069050393012953
3.159550358783386,4.276388302650885,6.91439319916232,4.574195381688661,6.09087992540618
3.456947396766647,4.284689401784925,6.918675436431128,3.9394436010041383,6.067174806342457
3.12982600803469,3.9197927426925068,6.928528023797406,4.220242729097475,6.115825898124488
2.2874714551839976,3.718923575462313,6.917319396650732,4.517431271680085,6.180637578851038
2.5321082512722946,3.7059823620135983,6.9139063224666435,4.472210058731861,6.154008476293262
3.2831643147505627,4.128423875874963,6.921658184151129,4.27957854046309,6.102670445181327
2.7186603802142257,3.819469023817538,6.929272122444386,4.362078996864185,6.161671349038832
2.188295946591918,3.702289141023854,6.920187675475131,4.4474631899580555,6.178856560715042
3.2355362657613083,4.065945087700403,6.920138292027465,4.041646773221651,6.0979394416149875
3.4397768636296306,4.135166556742356,6.918497375514039,3.6325736179028416,6.082036245292369
3.128951117340214,4.083115080270552,6.921687769512294,4.2104966389581255,6.105484957403797
3.4518904959776733,4.295787686556971,6.908714818476837,4.260000233663683,6.068078305726295
2.172476407647025,3.7328963395307104,6.935078574631027,4.461415282342953,6.193466174668764
2.6539459421090092,3.8473778119346145,6.917289681765058,4.461992416311763,6.14010004624713
3.056356895370426,4.083115080270552,6.9219047020865565,4.24735173134728,6.109092015108789
2.733717947850788,3.778948651202804,6.925948769174101,4.434144588935988,6.141284434003349
3.132009891846539,3.912422925449473,6.917992697334617,4.494908791730554,6.0965225170034545
3.4553698605505483,4.280685807012206,6.917071745619486,3.9718002094640066,6.066757531143414
3.202746442938317,4.06336975792267,6.918536947346814,4.321081649046441,6.102670445181327
2.4527277514237653,3.761665123839584,6.908584934722614,4.581492058633514,6.159961820642162
2.378619779270043,3.7059823620135983,6.911109646794711,4.552402120449436,6.158270524071901
2.6871669901857858,3.5562048372093953,6.9270185451629835,4.2011040987936346,6.152987981264653
3.2232661731694936,4.21227573505378,6.923973057004971,4.043226691043491,6.082698247530828
3.0763901765714454,3.762129915853529,6.918893023392593,4.165579363150551,6.14233843554211
3.306886702190914,3.9594789465844413,6.9207208613721605,4.168523960396352,6.094201624559094
3.2846635654062037,4.254903238344689,6.922505950928045,4.058890081237698,6.0823102304075585
3.0184717605234805,3.762129915853529,6.919980248604706,4.118223836012044,6.146843044287495
2.5249283241374862,3.750444809772091,6.92870430773252,4.275415337114403,6.169066651451813
3.5313480661272005,4.268297869345539,6.913190481472077,4.07753744390572,6.0664328633452875
2.671386216730619,3.747148362237912,6.92800878500938,4.286753954166449,6.149322631723562
3.3442742342625342,4.276388302650885,6.91752737613084,4.282482504337495,6.08616090219682
3.2268439945173775,4.179451348852659,6.919832060207586,4.445353484534206,6.09532894413827
3.08922261664133,4.255328981627924,6.919723374757991,4.426402307393435,6.098770668846224
3.3951793093365925,4.28771595520264,6.919654205139236,4.228875455179707,6.08155659063452
2.329227023940467,3.6189933266497696,6.935302350311437,4.2922386792828595,6.17516015945508
2.5241273629412815,3.6157709822932977,6.925624666224383,4.1370847158982595,6.1536684269828354
2.70805020110221,3.7328963395307104,6.934562726901728,4.022132228108176,6.1651447076866015
2.6411978941143697,3.7438410121879104,6.930660930053721,4.391853195491617,6.146372083304329
3.3734835430946397,4.288402532641213,6.917487764326517,4.429387206033719,6.061060569995885
2.6224923127405635,3.730740908208854,6.923293926462779,4.301494223781961,6.1582282049859876
3.3724549127965013,4.289637185380534,6.915455555608325,4.237145360853772,6.060734046996435
3.1633631149379418,4.1260047149499695,6.915157812498879,4.455857782801083,6.090223319131246
3.2824138456721883,3.9328055446106744,6.9156936862836575,4.230040277676,6.090993089822883
3.1328821117012247,4.069026754237811,6.923274234639807,4.376008562348319,6.11390339430056
3.175968323856924,4.2310583855379225,6.918586409935795,4.529260591887741,6.0939985720016265
1.8261608959453874,3.7450234647319762,6.912255139407029,4.524285457247627,6.18920823578946
2.8914822521801917,3.825375198702474,6.92301820564805,4.1535564218539465,6.133354658107598
3.5316406776874447,4.294424173937759,6.918210432885754,4.083452121055677,6.07823839589002
3.4291367503513968,4.140750935036256,6.914184566747041,4.140750935036256,6.080985273046394
3.3163654461454577,4.198554416122531,6.921263629006929,4.178226046202803,6.097309945191323
3.109953417644014,3.8019849002192085,6.924376379998373,3.7860061648446592,6.138137337079281
3.213260086082565,4.170842533194826,6.923234849830523,4.423288532422522,6.090359204082197
2.73046379593911,3.781002742989742,6.939980426276874,4.216709676695751,6.14669321712355
3.445533195482207,4.2601414466837575,6.918715001218472,4.011325206502009,6.086888356819821
2.9507349076232554,3.79974976294536,6.9255067845577925,3.9880576917041437,6.14349870296348
3.3854066957558313,4.235265253278478,6.92192442089633,3.773450355564206,6.086570160535487
3.2035591207563074,4.14106910239497,6.918764455001449,3.9074123928704627,6.106866973583819
3.170105660498771,4.093677673234397,6.922151159265869,4.03706849440237,6.1178548779353035
3.3090820927543496,4.313212318673522,6.922634039210606,4.470952843868283,6.067012553343319
3.4111477125153233,4.3130784050476105,6.914373331283713,4.194340715380776,6.068587612154564
3.229222116922345,4.25575454373095,6.9220821573781475,3.993234260852969,6.0948330800850155
3.326832966373293,4.286753954166449,6.918754564440506,4.193284510077004,6.066038482112722
3.328985047548231,4.285515734293038,6.913329712914739,4.437224795138644,6.08616090219682
3.2375012889913655,4.275832438267478,6.916784393566657,4.413404170366137,6.080596590560792
2.947591898226056,4.196901150547193,6.927352002728695,4.3688147407016515,6.121044392643876
3.2976870052924907,3.826247228406742,6.918527054535425,4.0493471962913645,6.096229885683062
3.4343097331123578,4.148517041110494,6.914015641952951,4.148517041110494,6.079795885897947
3.1813816204406202,4.181133692294492,6.923480979443619,4.261975403606051,6.108380540325014
2.3850863145057892,3.7725310266095473,6.9178640131304245,4.411706788775292,6.171241201716979
2.5209170873110334,3.746912485364546,6.928136170423922,4.393831680123644,6.172785603568353
2.631888840136646,3.7934646693040106,6.924533730220955,4.096841442420688,6.1425963891118975
2.67000213346468,3.769075996108213,6.926577033222725,4.581389657322688,6.132529987386585
3.5371840908617425,4.382651439442724,6.915911922932409,4.153242203469586,6.067082093566571
3.3951793093365925,4.200354866721424,6.9228803167272055,4.012772908528289,6.109647502785692
3.2035591207563074,3.916214210046614,6.922742408790385,3.922765101960048,6.09701754424006
2.9780773383152703,3.9718002094640066,6.914214374042875,4.614526280912116,6.110469058681046
2.0554049638515943,3.6778185067545115,6.92510391731675,4.276527220481212,6.191237112098952
2.997730276216664,3.7939149169478172,6.917953103958583,4.2447740412475055,6.118801795569177
3.011605622710281,3.9871304779149517,6.925457663095142,4.237000862623624,6.128309194835826
2.033397603178429,3.588782837575651,6.928371300873419,4.343935283551159,6.184210744694603
3.122805356117467,4.193737306100135,6.921894842535856,4.167904765330129,6.1001171379349985
2.8599125504114564,3.903990833730882,6.914810333455814,4.499809670330265,6.110535641748997
2.1400661634962708,3.665098925448533,6.9304556645029125,4.436159643253809,6.188223054477479
3.229617921400103,4.329811863225142,6.921391876505046,4.314951565884313,6.09595968843743
2.833213344056216,3.7918872041881655,6.922230012736449,4.380400312929297,6.137078895912954
2.905807566026004,4.203796695783181,6.92226943714016,4.51052978183397,6.12196635517214
3.3386125064705343,4.277499105319947,6.916873580626665,4.4695795316817435,6.067638241330824
2.719978771967484,3.7839623353606284,6.915911922932409,4.306898911982042,6.1513487587830005
3.3843902633457743,4.35491234218231,6.908245158971339,4.362716386139382,6.0675455715133175
3.5115454388310208,4.313212318673522,6.923284080599764,4.038126882223872,6.060594075923562
3.130700133964475,4.087991088249925,6.92475987779796,4.325323999304086,6.111578198102648
3.1855258451866466,4.095011006765262,6.920118537965536,4.385520523928138,6.0960947961860645
3.221671912170202,4.310262068444571,6.91533646900245,4.310262068444571,6.085432917998325
3.269949095052201,4.198554416122531,6.919841940117284,4.390862483336281,6.091219380244974
3.263849190510932,4.2414706271123945,6.9219047020865565,4.294697025235495,6.091219380244974
2.34660197841082,3.759337917762498,6.937624712584415,4.522766359733276,6.1501549069772725
3.332561589272017,4.233816607508695,6.914740823155849,4.233816607508695,6.076839168677296
